Date:Language-specific:Polyglot:Mean runtimes per profile:Median runtimes per profile:Most runtimes per profile:Second most runtimes per profile:Third most runtimes per profile
2014-05-23:26:48:3,5405405405405403:3,5:10:9:8
2014-05-28:26:48:3,5405405405405403:3,5:10:9:8
2014-05-28:26:48:3,554054054054054:4,0:10:9:8
2014-05-28:26:48:3,554054054054054:4,0:10:9:8
2014-05-29:26:48:3,554054054054054:4,0:10:9:8
2014-06-03:26:48:3,554054054054054:4,0:10:9:8
2014-06-03:26:49:3,586666666666667:4,0:10:9:8
2014-06-05:26:49:3,586666666666667:4,0:10:9:8
2014-06-06:26:49:3,586666666666667:4,0:10:9:8
2014-06-06:27:49:3,5526315789473686:4,0:10:9:8
2014-06-06:28:49:3,5454545454545454:4,0:10:9:8
2014-06-06:28:49:3,519480519480519:4,0:10:9:8
2014-06-11:28:49:3,5454545454545454:4,0:10:9:8
2014-06-11:28:49:3,5454545454545454:4,0:10:9:8
2014-06-20:28:49:3,5454545454545454:4,0:10:9:8
2014-06-20:28:49:3,5454545454545454:4,0:10:9:8
2014-06-24:28:49:3,5454545454545454:4,0:10:9:8
2014-06-24:28:49:3,5454545454545454:4,0:10:9:8
2014-06-25:28:49:3,5454545454545454:4,0:10:9:8
2014-06-26:28:49:3,5454545454545454:4,0:10:9:8
2014-06-29:28:49:3,5714285714285716:4,0:10:9:8
2014-06-30:28:49:3,5714285714285716:4,0:10:9:8
2014-06-30:28:49:3,5714285714285716:4,0:10:9:8
2014-07-01:28:49:3,5714285714285716:4,0:10:9:8
2014-07-02:28:49:3,5714285714285716:4,0:10:9:8
2014-07-04:28:49:3,5714285714285716:4,0:10:9:8
2014-07-04:28:49:3,5714285714285716:4,0:10:9:8
2014-07-07:28:49:3,5714285714285716:4,0:10:9:8
2014-07-07:28:49:3,5714285714285716:4,0:10:9:8
2014-07-07:28:49:3,5714285714285716:4,0:10:9:8
2014-07-07:28:49:3,5714285714285716:4,0:10:9:8
